net,size,logtable,sizetable,logtree,sizetree,loglrdummy,sizelrdummy,logtreedummy,sizetreedummy,  loglgpair,sizelgpair,   logtreepair,sizetreepair,loglgld,sizelgld,  logtreeld,sizetreeld,loglgldpair,sizeldlgpair,logtreeldpair,sizetreeldpair
pathfinder.bif,500,-0.06818254387305206,252,-0.06450851414256009,4,-0.048341379078589736,7,-0.06257050147567715,8,-0.048148098039034797,55,-0.06257050147567715,8,-0.03389048387867483,7,-0.04822240586142836,6,-0.03607898133000632,35,-0.04822240586142836,6
pathfinder.bif,500,-0.059912438750568245,756,-0.04504250875439086,6,-0.0345358900912904,4,-0.047256128646048015,8,-0.03499999254099939,25,-0.047256128646048015,8,-0.038988191177163484,8,-0.04512397461363935,6,-0.03804069740099297,20,-0.04512397461363935,6
pathfinder.bif,500,-0.08543967044732981,252,-0.13420946185693533,4,-0.10111030041096954,17,-0.1323528943580043,8,-0.09918592063937051,47,-0.11905016081710025,8,-0.08215929530124917,14,-0.09223648951789826,8,-0.08256797020662286,23,-0.09223648951789826,8
pathfinder.bif,500,-0.06835875499161488,1134,-0.04543530271857727,9,-0.02347116530936349,5,-0.03792181299173464,9,-0.024759925576018908,32,-0.03792181299173464,9,-0.02633821944742384,7,-0.03792181299173464,9,-0.02615558715918701,34,-0.03792181299173464,9
pathfinder.bif,500,-0.4649359441217091,756,-0.327573495749653,12,-0.3268633714062686,28,-0.29677728583902147,21,-0.3284115617190676,46,-0.30628788365061166,18,-0.3514817138874285,26,-0.355455801252022,21,-0.3429519576320833,43,-0.3528704547660171,18
pathfinder.bif,500,-0.37328496159180174,2016,-0.2247061883620348,126,-0.19505572086498021,31,-0.2005744335917764,18,-0.20273373272125914,82,-0.19804682348302288,16,-0.21442553097387096,22,-0.21881788127366916,12,-0.21832348178773014,35,-0.22243664041906644,16
pathfinder.bif,500,-0.22215214234824793,756,-0.18693242283470726,189,-0.17675044835992723,34,-0.252939008202047,33,-0.1755162274871654,88,-0.21398382352799367,24,-0.16620512173968785,20,-0.17070393950364046,15,-0.16270147373989657,35,-0.17263685563703104,18
pathfinder.bif,500,-0.24948203708607924,1008,-0.19701495564628874,16,-0.1689857259933407,27,-0.18543967997997327,24,-0.17292193644620535,64,-0.17849519858805848,24,-0.16246434685024355,23,-0.17336892183583189,16,-0.1671921751619691,39,-0.17336892183583189,16
pathfinder.bif,500,-0.8547268978673809,252,-0.8150682481816982,4,-0.7415736051242211,49,-0.7526860628852543,18,-0.7397259444601403,59,-0.748247488487505,18,-0.8022943290005827,32,-0.7995530232010832,16,-0.8031497918584004,32,-0.7995530232010832,16
pathfinder.bif,500,-0.1255027662552733,1134,-0.05933067133337507,15,-0.02845805508097586,11,-0.04441335513727046,18,-0.026622808831048023,40,-0.0382653807925368,12,-0.04783440251713234,11,-0.0645136825625916,15,-0.03992319621738233,30,-0.0645136825625916,15
pathfinder.bif,500,-0.16565159325735,756,-0.11134302204472755,192,-0.07776209463289996,7,-0.08019654810690253,12,-0.08040686038626305,7,-0.08069606755926009,9,-0.08876349605541632,9,-0.08069606755926009,9,-0.08864018335092377,11,-0.08069606755926009,9
pathfinder.bif,500,-0.5154169324836475,504,-0.4356782168420907,126,-0.42494950939987275,34,-0.442406583339568,16,-0.43064877960926434,66,-0.4082972836238419,14,-0.4642791591496609,20,-0.4776200689369262,16,-0.47149546137679227,23,-0.47476882926584296,14
pathfinder.bif,500,-0.10278840042604613,378,-0.13552681185992044,130,-0.043330321571189906,9,-0.057342270276045784,14,-0.04516408114250817,15,-0.056941951024471575,12,-0.05497203657024088,12,-0.06046868506049354,12,-0.054185359376996985,20,-0.06046868506049354,12
pathfinder.bif,500,-0.4528225720676414,504,-0.6648778327433362,8,-0.40486383442865553,42,-0.46215495295216663,24,-0.4031317767211491,57,-0.4587171444110817,20,-0.42272694599111665,37,-0.4202096278101426,24,-0.41671598916653946,52,-0.4202096278101426,24
pathfinder.bif,500,-0.49568949306451493,1575,-0.5674773099251662,25,-0.3597097279390974,61,-0.5079522907381975,40,-0.3642160757218212,162,-0.47161652056626324,40,-0.46518662768917673,68,-0.5013973030380571,35,-0.4290851828277766,127,-0.5013973030380571,35
pathfinder.bif,500,-0.1012999849510745,1008,-0.05351697408694895,7,-0.053683595866118546,7,-0.060274023125912915,6,-0.048909167242727786,9,-0.060274023125912915,6,-0.0540988705788661,8,-0.060274023125912915,6,-0.049065550628319965,10,-0.060274023125912915,6
pathfinder.bif,500,-0.24979123868937228,504,-0.2314783464628501,380,-0.18718259465594936,19,-0.19476036096965052,14,-0.18229509893610352,36,-0.1901654039366376,16,-0.20194872007836456,15,-0.20466080108022455,12,-0.19531722458505843,31,-0.20466080108022455,12
pathfinder.bif,500,-0.08603452193138897,1512,-0.02922241580561512,12,-0.032954000018614205,6,-0.036974757101372935,9,-0.03182686979733069,7,-0.041983080308581056,9,-0.028824242670605127,5,-0.03791391915724263,9,-0.028681268002026583,8,-0.03791391915724263,9
pathfinder.bif,500,-0.4295013382569871,1512,-0.5938639981174535,15,-0.3555535381933494,33,-0.41087176800398956,24,-0.35394859699915676,67,-0.40211768844997825,21,-0.3594555924974172,28,-0.4064626516841681,21,-0.36278132764925275,44,-0.4064626516841681,21
pathfinder.bif,500,-0.22449413402295162,2016,-0.08168977197364166,16,-0.0665232547704661,13,-0.08552190958219753,20,-0.07429202061193277,42,-0.08317305395865499,20,-0.0689553678117377,21,-0.08349247178387631,16,-0.07183973553817086,45,-0.08349247178387631,16
pathfinder.bif,500,-0.31337722696005016,6048,-0.23525124125907637,21,-0.18906068632150128,30,-0.20544226984533584,18,-0.18176826843732932,55,-0.20154506878144704,18,-0.19424396204855737,37,-0.20577467884146755,18,-0.18253194790995125,57,-0.2027884532217299,18
pathfinder.bif,500,-0.6301887452833411,1008,-0.7787611716339792,16,-0.4598214991125171,46,-0.48540850705746436,40,-0.4640793511046135,61,-0.4806157478142875,40,-0.5092593268779674,73,-0.5533258660793154,40,-0.5008167788734731,97,-0.5128786213584835,40
pathfinder.bif,500,-0.15791623305454383,504,-0.17146296529351293,8,-0.09875838658611506,14,-0.11727113187262699,16,-0.10169814352496273,20,-0.11727113187262699,16,-0.10397455443416193,22,-0.11727113187262699,16,-0.10623145464047382,36,-0.11727113187262699,16
pathfinder.bif,500,-0.3443784826916519,1512,-0.4868436449778477,15,-0.24471617911452112,30,-0.31652462034871015,18,-0.2450049496587697,64,-0.3105203766550955,18,-0.27200783101653103,20,-0.31271648822863174,15,-0.2651157270163867,43,-0.31271648822863174,15
pathfinder.bif,500,-1.4434278288177145,756,-1.0697400985527439,12,-1.064841168479249,105,-1.035671032716253,30,-1.0639434720592045,106,-1.0363932781021725,24,-1.185233986936663,90,-1.0295664891257628,36,-1.1857103259388078,90,-1.0418094688654334,24
pathfinder.bif,500,-0.6154333702524495,630,-0.7713977345611763,10,-0.4776270730780597,59,-0.5884934758663913,30,-0.4788424625319296,61,-0.5451733512896202,30,-0.514634376763957,61,-0.5135782394972414,30,-0.5098408288065152,65,-0.5135782394972414,30
pathfinder.bif,500,-0.4107067196796211,2016,-0.3633128733197093,256,-0.3444499681547983,40,-0.41008564353484833,32,-0.3364333591917175,71,-0.40142041489591884,24,-0.3362281064516108,31,-0.3689438615859962,20,-0.3363478716091656,55,-0.3689438615859962,20
pathfinder.bif,500,-0.1824279899849873,945,-0.18416953103634512,15,-0.11380686045303894,17,-0.11364735445842834,15,-0.11228377766274937,23,-0.11367758704228745,12,-0.11816181645587184,14,-0.11446333247412484,12,-0.11960731009211095,20,-0.11446333247412484,12
pathfinder.bif,500,-0.07340481468835863,378,-0.03939988881810464,68,-0.010562648395736958,3,-0.016026894123142475,2,-0.010559421502654627,3,-0.016026894123142475,2,-0.010562546319517894,4,-0.016026894123142475,2,-0.010562787935609856,4,-0.016026894123142475,2
pathfinder.bif,500,-0.02121341143924909,192,-0.026952022243491497,12,-0.029441593593737228,12,-0.04623248250572475,12,-0.022611952975627226,18,-0.038452624375633196,15,-0.025551823449626455,10,-0.044024663650838264,12,-0.023418457543376497,19,-0.044024663650838264,12
pathfinder.bif,500,-1.604124494532879,5670,-1.0991838054810847,30,-1.1121854427397107,109,-1.102235190782164,24,-1.1107544650827579,116,-1.1054922902571886,24,-1.2366191932346389,87,-1.1984951046508072,39,-1.2225421874259617,87,-1.128961269372173,27
pathfinder.bif,500,-0.43335821242900235,2016,-0.4990786672365819,20,-0.289571981834116,34,-0.3249127875579467,20,-0.29003466752383944,42,-0.30956344713078354,20,-0.32381370160145073,32,-0.315237161452962,20,-0.3195133726681386,40,-0.315237161452962,20
pathfinder.bif,500,-0.03998709573786626,252,-0.01554838455387266,3,-0.01109987308347425,4,-0.017599969935501843,4,-0.013077167080663768,5,-0.0184839238358748,3,-0.01281497375210526,4,-0.017996329282894154,3,-0.013045260401874623,6,-0.017996329282894154,3
pathfinder.bif,500,-0.04127986606075118,252,-0.014884049012228558,3,-0.007984422066216312,4,-0.014884049012228558,3,-0.007902311753986122,7,-0.014884049012228558,3,-0.00768055717464658,4,-0.014199863414963628,3,-0.007565937969234912,7,-0.014199863414963628,3
pathfinder.bif,500,-0.0343288482306593,504,-0.014280412944325346,3,-0.0078094819944088895,5,-0.014179292582079905,4,-0.007814372303579764,5,-0.014179292582079905,4,-0.008676213829050391,4,-0.015540163689188273,3,-0.008613549706950524,4,-0.015540163689188273,3
pathfinder.bif,500,-0.12246396200640086,1575,-0.07592760598124182,75,-0.04080333069403867,9,-0.10084844164203813,7,-0.03883744945254685,86,-0.046824737734152196,3,-0.1251227864367046,4,-0.09911778471736103,4,-0.060026245612416304,42,-0.09911778471736103,4
pathfinder.bif,500,-0.5481080506290004,2520,-0.43400396590598855,20,-0.3915561917944403,49,-0.4091713727220939,25,-0.39352504935745963,59,-0.4057146531907863,25,-0.42088715664644166,53,-0.44833590147933494,25,-0.4203212209453288,69,-0.44833590147933494,25
pathfinder.bif,500,-0.4224937156255362,1260,-0.45642940230591966,20,-0.3063536287336047,41,-0.39823681596847355,40,-0.30743284797297593,75,-0.34053495708344855,28,-0.3496526459411878,55,-0.38646314383320096,28,-0.3224510344423411,90,-0.36832933880999397,28
pathfinder.bif,500,-0.1853009797426385,1512,-0.12034066705399064,12,-0.09996791411078346,10,-0.1177904423350757,16,-0.10536706768750377,49,-0.12303250572319807,20,-0.13817123699300352,18,-0.11449716296799159,16,-0.13597694985544498,41,-0.12303250572319807,20
pathfinder.bif,500,-0.2915262068363506,252,-0.3566432356743985,4,-0.2412949996361799,39,-0.25243483978978576,12,-0.24340184687340988,57,-0.25325025035010323,10,-0.254520736738566,20,-0.2763645768712415,14,-0.25109609994443355,36,-0.27728675030595884,14
pathfinder.bif,500,-0.4189765539638726,1323,-0.35399565007536654,21,-0.26136085879564747,34,-0.332391977705923,21,-0.26033982517207854,124,-0.28001206793293393,28,-0.31829330414039886,33,-0.3258003278069797,28,-0.30285573027713625,106,-0.31600200113478893,28
pathfinder.bif,500,-0.07834262999156753,378,-0.03372222600849886,6,-0.020547583242773435,5,-0.03428961529199303,6,-0.021934691904679796,66,-0.03428961529199303,6,-0.02139557662748753,8,-0.03428961529199303,6,-0.023105944413699366,61,-0.03428961529199303,6
pathfinder.bif,500,-0.4967538647302972,378,-0.548699163909682,6,-0.4070877891440523,27,-0.408838598419244,15,-0.4113662294935977,47,-0.4122207560906068,15,-0.42790435080758044,28,-0.41078915387574005,12,-0.427126922033418,53,-0.41078915387574005,12
pathfinder.bif,500,-0.5827548363664047,378,-0.5539330137280819,6,-0.46272448731070226,38,-0.4728095767143823,15,-0.46860547476259873,52,-0.4828022225784942,12,-0.5063960058772362,31,-0.49936402384416495,15,-0.502131294954811,46,-0.49936402384416495,15
pathfinder.bif,500,-0.3830835523809442,378,-0.4976349184500382,6,-0.3020648227610454,25,-0.29981473839285133,18,-0.30622074099240765,44,-0.29762183365150835,15,-0.33177610978418703,19,-0.3561230241466618,12,-0.3327220507172122,33,-0.3561230241466618,12
pathfinder.bif,500,-0.07555297461982254,504,-0.16459015912553432,126,-0.007486143061922608,5,-0.018974855494477232,8,-0.009979507963856219,31,-0.01884227718004264,8,-0.03429538924835032,7,-0.06409664271055739,8,-0.020822991097777178,35,-0.06409664271055739,8
pathfinder.bif,5000,-0.022471974358357856,252,-0.022185216213567307,128,-0.018710381240748468,27,-0.0210302201549876,12,-0.018529341580836696,53,-0.021204036993685033,10,-0.01950812732367573,20,-0.0229764333638434,12,-0.019254727615749756,43,-0.0229764333638434,12
pathfinder.bif,5000,-0.03219858132999514,252,-0.05047681957624876,4,-0.0371301221306481,57,-0.048248527238681706,10,-0.03769043838944476,151,-0.04632249582376225,12,-0.028621156503554856,11,-0.030404011524163745,10,-0.029014831526717695,69,-0.030404011524163745,10
pathfinder.bif,5000,-0.024262686387670852,756,-0.034297168063632734,6,-0.029245593928296905,28,-0.0329417797036821,10,-0.02883920354720264,73,-0.03160516028105128,12,-0.02160679093073951,13,-0.023085165497988763,8,-0.0218054969309136,32,-0.023055855843665155,8
pathfinder.bif,5000,-0.04840054471595466,252,-0.04811378657116936,128,-0.052609804268395705,88,-0.09842272472472924,16,-0.0527443894727781,151,-0.09555150134513747,14,-0.045382789985333696,20,-0.04742206422189993,10,-0.04510462837635633,51,-0.04742206422189993,10
pathfinder.bif,5000,-0.02670909946868909,1134,-0.031086079306463354,9,-0.019912595289371303,15,-0.021094689981705998,12,-0.020210297181632537,45,-0.020765120384140006,12,-0.01983332452211725,20,-0.020892181547721513,12,-0.019978878482977268,45,-0.020892181547721513,12
pathfinder.bif,5000,-0.3197561516321559,756,-0.3131882678717523,12,-0.28115957426417054,83,-0.2767242327150627,24,-0.28093875308028005,86,-0.27687097976482367,21,-0.2871795510502319,69,-0.2888182880123493,24,-0.2872690252459681,76,-0.2824089866246986,24
pathfinder.bif,5000,-0.2250860348913292,2016,-0.1875734445594688,132,-0.1758442505243034,59,-0.16750513008564208,28,-0.17577042681510055,75,-0.16812022264962287,34,-0.1779379802005889,57,-0.17899324577345327,26,-0.1778714661998099,70,-0.18132869715752753,24
pathfinder.bif,5000,-0.13924005744050402,756,-0.12846958821234963,189,-0.12955759342301532,51,-0.1342054612581522,39,-0.12890573983588693,127,-0.14497520320064683,36,-0.13075331377266722,58,-0.13562777299223672,30,-0.13082781589596568,88,-0.1356175379892527,27
pathfinder.bif,5000,-0.14774537205914293,1008,-0.14337249319801687,252,-0.14266950879162604,45,-0.1492248765072923,56,-0.14238327327706773,123,-0.14951302743032913,44,-0.14006817518244272,55,-0.14143293234966337,44,-0.13992290005791502,101,-0.1411715141783654,44
pathfinder.bif,5000,-0.009924188175927969,378,-0.007449301232609574,130,-0.0010786449893012702,3,-0.002131592801126812,6,-0.0010790195408752563,3,-0.002131592801126812,6,-0.0010796732702170256,5,-0.002131592801126812,6,-0.0010799541555782406,5,-0.002131592801126812,6
pathfinder.bif,5000,-0.6900807693435564,252,-0.6896330686046855,128,-0.689985869412499,76,-0.7019206087521882,26,-0.689921751882675,76,-0.7013789372559626,24,-0.6872832179189514,66,-0.6847549296990196,14,-0.6872831513211387,69,-0.6847549296990196,14
pathfinder.bif,5000,-0.025231366483492307,1134,-0.03686170309186638,201,-0.015651639932199198,21,-0.01904499126467394,24,-0.015471896927152244,57,-0.020631927427564194,15,-0.018393893363241143,28,-0.02755124836887589,18,-0.015690451123435395,50,-0.02755124836887589,18
pathfinder.bif,5000,-0.07067106883371992,756,-0.06576485050180576,189,-0.06514060373619288,14,-0.06639838487185595,18,-0.06528954393412437,17,-0.0661313163424409,18,-0.06611115694153627,24,-0.06652153372456815,18,-0.06604781292164495,30,-0.06652153372456815,18
pathfinder.bif,5000,-0.39143732648676344,504,-0.37364268253366706,126,-0.3686344798054681,72,-0.3689312387865736,34,-0.368290175489675,94,-0.37040182225259743,38,-0.37074782908867754,62,-0.37042656773658306,22,-0.3708186116584313,73,-0.36934926491970144,24
pathfinder.bif,5000,-0.03978000138263154,378,-0.0397823546097237,254,-0.033739818929746354,16,-0.036171492880983945,14,-0.033605748287674576,25,-0.03694931005646837,14,-0.033139219247157174,19,-0.03602959005650543,14,-0.033335628276118245,31,-0.03602959005650543,14
pathfinder.bif,5000,-0.352692472254791,504,-0.38541635860383444,280,-0.35552079138411763,81,-0.40992457847211855,48,-0.35552336770188847,100,-0.4027834628499257,40,-0.3467513246917164,67,-0.35065673327748675,36,-0.34668854872018373,89,-0.35214291578747603,36
pathfinder.bif,5000,-0.3196658696876993,1575,-0.3592627259761541,645,-0.2920612945979628,133,-0.3965052340881592,95,-0.29033745979121284,216,-0.35394616966677367,85,-0.2943305998273977,183,-0.3242084156872501,90,-0.2927695047697599,255,-0.3242084156872501,90
pathfinder.bif,5000,-0.05017216295237549,1008,-0.049667566246336614,8,-0.04594568621090542,10,-0.04783136317241582,9,-0.045796707761924384,12,-0.047892326941040494,10,-0.04527659087592153,12,-0.04621601870066265,8,-0.045351910754197595,15,-0.046276982469287305,9
pathfinder.bif,5000,-0.1451774222267233,504,-0.13985457025659395,138,-0.14374543721229216,38,-0.14971571955474047,38,-0.14198354414094416,55,-0.1409134003464398,32,-0.13717668017946985,45,-0.13519789058603893,22,-0.1361997788766482,54,-0.13883778199296956,32
pathfinder.bif,5000,-0.0212094543491135,1512,-0.020442597401558345,12,-0.018413591488420766,17,-0.01835459941345039,18,-0.0178496617975888,17,-0.01832106079988973,21,-0.01777424327027894,20,-0.01906289616662575,15,-0.017785331436214108,19,-0.01906289616662575,15
pathfinder.bif,5000,-0.29409894369248507,1512,-0.3126530566277484,252,-0.2809601708455335,72,-0.30703550068228325,42,-0.2806518155387735,113,-0.3014550998228456,39,-0.28161019183549707,79,-0.2826153880041438,33,-0.28179637347877495,127,-0.28451171980099055,36
pathfinder.bif,5000,-0.06367259045167811,2016,-0.06563472720479702,16,-0.05507092005162517,35,-0.06243426698037706,24,-0.05667979838071263,85,-0.06243426698037706,24,-0.05407197775015553,50,-0.06419738877745233,24,-0.054578092795867346,107,-0.06419738877745233,24
pathfinder.bif,5000,-0.1801079766686369,6048,-0.16061285118230992,207,-0.15931212791929014,70,-0.17656202488461048,39,-0.15958836017978675,109,-0.16486345160693092,51,-0.1559826636295627,73,-0.16060802543721175,33,-0.15567911815001845,94,-0.16060802543721175,33
pathfinder.bif,5000,-0.38878173111678965,3528,-0.3748173482534315,28,-0.34885276055219494,94,-0.3669059519129559,42,-0.34972550465115254,120,-0.35871534517365034,49,-0.3562132689357132,154,-0.35248914279749827,49,-0.3567132545678079,182,-0.35248914279749827,49
pathfinder.bif,5000,-0.4371564723872148,1008,-0.47529707644884445,536,-0.41524496067376915,96,-0.4156438893430283,48,-0.41541015707822826,115,-0.415675962218783,48,-0.4189103287281421,195,-0.4126318900396161,56,-0.41890454464962396,200,-0.4124010672384353,56
pathfinder.bif,5000,-0.07600360706556343,504,-0.07591582085679187,256,-0.07040540643436546,47,-0.07664967511019437,24,-0.07047944877596032,62,-0.07873606122215257,24,-0.0730636808984484,48,-0.0850864173831301,28,-0.07278865213961595,81,-0.0850864173831301,28
pathfinder.bif,5000,-0.025408631804535405,1512,-0.022764116751033125,18,-0.021628934539014655,12,-0.022314343200147694,24,-0.0214228370174894,21,-0.022781284802684782,18,-0.022056200608614004,15,-0.026006809209309062,12,-0.02189994611168007,18,-0.026231305088125483,12
pathfinder.bif,5000,-0.1944489345705031,1512,-0.19156654269225531,192,-0.18673777074852854,66,-0.1999112274799638,48,-0.18613368123026275,79,-0.19857939706853767,39,-0.18907342042186118,71,-0.1989450448718847,39,-0.18863871678182953,89,-0.20128618942152937,33
pathfinder.bif,5000,-1.03217044646637,756,-0.9815240513050063,384,-0.9885383646770122,251,-0.976688303672869,42,-0.9880899366459632,249,-0.9746168309360541,48,-0.9928727843916783,295,-0.9728562739395329,42,-0.9929636971448174,298,-0.9725256137612152,42
pathfinder.bif,5000,-0.4474558954495874,630,-0.4473525868800697,320,-0.4268152210265334,122,-0.4806378418166503,65,-0.4269450648331575,140,-0.4614498760646961,65,-0.4285596793039523,163,-0.4406956782628363,60,-0.4289100244938736,184,-0.439699304046682,60
pathfinder.bif,5000,-0.28968853693254776,2016,-0.3246849385918656,308,-0.2823174034215576,73,-0.3132926194750321,56,-0.28232326730127744,112,-0.30579319140113037,56,-0.28408272694252384,80,-0.288118647457436,32,-0.2827211340310653,103,-0.288118647457436,32
pathfinder.bif,5000,-0.09474536924014096,945,-0.09161798730860873,189,-0.08704114061575687,43,-0.0970248558058251,21,-0.08652167024802243,49,-0.08980794919593124,24,-0.08789051671610364,43,-0.09032627817106037,18,-0.08753152355645845,49,-0.09032627817106037,18
pathfinder.bif,5000,-0.8519267592344922,1260,-0.834758077799951,315,-0.8141023788887751,168,-0.8579489586527341,65,-0.8147922016007799,203,-0.8477971470917418,65,-0.8100718607596444,184,-0.8056312938343564,45,-0.8098540090513158,220,-0.8056312938343564,45
pathfinder.bif,5000,-0.15287219141153738,1890,-0.12388627392463339,30,-0.12081001983868782,68,-0.11806705455913555,45,-0.12065984073554319,74,-0.118530172128298,40,-0.13202696702627884,112,-0.130871171479986,45,-0.13197909259131066,118,-0.12505143584089407,40
pathfinder.bif,5000,-0.012582409674261169,378,-0.010232564325347797,63,-0.009249857952646622,5,-0.009808262352376829,6,-0.00970847041087074,6,-0.009808262352376829,6,-0.00924977831364155,7,-0.009808262352376829,6,-0.00969811161521788,8,-0.009808262352376829,6
pathfinder.bif,5000,-0.010033439140512935,384,-0.012582071134224859,21,-0.011197047512874104,22,-0.010730581397987635,30,-0.01008342086507945,33,-0.012770115047789255,30,-0.011572382171278883,23,-0.013486067881668728,15,-0.011363334934673189,28,-0.013004168249709562,18
pathfinder.bif,5000,-0.15503962813318248,1512,-0.14091976965715422,15,-0.13575407756111943,51,-0.1341876842984331,24,-0.1358549291199892,51,-0.13382020937893316,24,-0.15413378400107164,38,-0.14525432735107538,24,-0.15413507620345748,39,-0.14525432735107538,24
pathfinder.bif,5000,-0.8226292928553112,882,-0.8213358293948432,441,-0.8104464745226134,124,-0.8338517484832484,70,-0.810245735457396,129,-0.8314564445239173,70,-0.8145595295418013,116,-0.8126981421217453,56,-0.8145313441845542,114,-0.8126981421217453,56
pathfinder.bif,5000,-1.1543053463794093,5670,-1.0659344817389196,246,-1.06392952133253,210,-1.055466389773597,72,-1.0613865051411244,217,-1.0425811036215304,69,-1.0523155311746222,250,-1.046414711776862,63,-1.0508026999140867,262,-1.0413582447683019,51
pathfinder.bif,5000,-0.5194728516082476,2016,-0.5168181912597304,252,-0.5147637989882955,158,-0.5877826781324375,100,-0.513884344871927,179,-0.5750862276275237,84,-0.5126677717400953,135,-0.517274422807953,52,-0.5116959505699878,145,-0.5171736259201605,52
pathfinder.bif,5000,-0.24247661863794137,2016,-0.24242751816961128,268,-0.23695927524295757,58,-0.25182676098979695,36,-0.23638656955472928,74,-0.2443667164778474,40,-0.23548156370780035,57,-0.2417419637600668,24,-0.23564993176583177,62,-0.2406859228224606,32
pathfinder.bif,5000,-0.009357960229752684,252,-0.009517332695991964,64,-0.007606590274330668,5,-0.008213222417129374,4,-0.007391280867833938,8,-0.008213222417129374,4,-0.007226759316243951,7,-0.008213222417129374,4,-0.007503825793363529,7,-0.008213222417129374,4
pathfinder.bif,5000,-0.007611201057578425,252,-0.007287781143094733,3,-0.0063419030487116106,5,-0.007287781143094733,3,-0.006344931673026474,6,-0.007287781143094733,3,-0.00654644521161978,5,-0.007287781143094733,3,-0.006546042415505862,6,-0.007287781143094733,3
pathfinder.bif,5000,-0.005949168940656034,1008,-0.005710966535033166,4,-0.004881943953065827,6,-0.005517571722380519,6,-0.0048823646763825794,6,-0.005517571722380519,6,-0.004115114345459821,6,-0.00495810105488818,5,-0.004115399799399798,6,-0.00495810105488818,5
pathfinder.bif,5000,-0.016425524137182755,1575,-0.016750209394166986,103,-0.009145831108770871,16,-0.01103649055136968,11,-0.00894066494209913,79,-0.008738960187197092,10,-0.01016934682764764,9,-0.010201394375699785,6,-0.008857426113952505,43,-0.010201394375699785,6
pathfinder.bif,5000,-0.39255020724197703,2520,-0.4147640973079642,20,-0.36015139307903815,107,-0.37060434609876897,40,-0.3601720916936083,127,-0.37060434609876897,40,-0.36257540635719654,136,-0.37028808912739175,45,-0.3626700200802582,179,-0.37028808912739175,45
pathfinder.bif,5000,-0.2814390580285648,1260,-0.3170734497891951,316,-0.26268340409831165,77,-0.2729560965166462,76,-0.2637011616840694,150,-0.26364284111502834,48,-0.2652261771277671,121,-0.273800487805169,80,-0.26513353312311244,186,-0.2659307539703168,44
pathfinder.bif,5000,-0.11043699049023233,1512,-0.10570892982714056,12,-0.09081836797259266,42,-0.09171937881416291,20,-0.0926268236164765,69,-0.09123903526345185,20,-0.09377356850895277,41,-0.0911282176906872,20,-0.09404924732617535,78,-0.0911282176906872,20
pathfinder.bif,5000,-0.1987799464187841,252,-0.1984931882739804,128,-0.1958760122232793,84,-0.22313978916284327,18,-0.1962815694074451,141,-0.22131681616124532,14,-0.19153013094738272,57,-0.19665249820777178,18,-0.19139102611066777,81,-0.19572123934932026,20
pathfinder.bif,5000,-0.21738710462181593,1323,-0.21213335161930136,455,-0.20311969793826792,94,-0.20826175330363111,63,-0.2033814237048784,171,-0.20589550844763557,56,-0.20012956036509608,148,-0.19518713672602062,49,-0.19913213542769517,220,-0.1994480274903773,42
pathfinder.bif,5000,-0.018377769153699267,378,-0.016636415697517913,6,-0.013421961985972777,14,-0.01534783418614014,8,-0.013338953773423284,56,-0.014977292194847527,8,-0.01305254054016794,7,-0.014628080453936166,10,-0.01329818400682067,74,-0.014628080453936166,10
pathfinder.bif,5000,-0.3968216030238345,378,-0.39640847483682967,192,-0.3856605600019001,59,-0.38143167695257,18,-0.38612896373411965,65,-0.3810795355192676,15,-0.3863545535839433,68,-0.38136737585819935,12,-0.3867076084108201,75,-0.38136737585819935,12
pathfinder.bif,5000,-0.4417904246734959,378,-0.4413772964865008,192,-0.4366421774732791,72,-0.43761855272447775,21,-0.43662005311629737,79,-0.43678368509591764,21,-0.4361004075985718,80,-0.4356218260742511,21,-0.4359841818241057,82,-0.4356218260742511,21
pathfinder.bif,5000,-0.2868618514703591,378,-0.3059252590645162,228,-0.2819639545314576,36,-0.2808928899348658,18,-0.28217389870257775,71,-0.2809664910638295,15,-0.2820525633607592,51,-0.28208877464650867,12,-0.2823866873392316,58,-0.28208877464650867,12
pathfinder.bif,5000,-0.00687815227964108,504,-0.04327213345506044,176,-0.002816748913691756,7,-0.0038488341163653897,10,-0.003179323743868495,81,-0.003848507093908616,10,-0.002833254871376508,11,-0.0038025995277954413,14,-0.0032116536521448837,62,-0.0038025995277954413,14
pathfinder.bif,10000,-0.020540604049269617,252,-0.027065696792159668,168,-0.018044276836554716,30,-0.01917301167803264,14,-0.017894820682695607,57,-0.018920997817361247,14,-0.018231185786590727,28,-0.019028809192408836,14,-0.01809461902348396,64,-0.019028809192408836,14
pathfinder.bif,10000,-0.030238368582009706,252,-0.030051485645124002,128,-0.029400141540625514,83,-0.04643643182635449,12,-0.02958753031175297,172,-0.041832447877720995,20,-0.027760534465910962,13,-0.02842109870960573,10,-0.02832971094463121,147,-0.02842109870960573,10
pathfinder.bif,10000,-0.02443008392677322,756,-0.033544736467457974,6,-0.025676740254325453,65,-0.03204495625435132,12,-0.026583042446692913,230,-0.031130560135424146,10,-0.021855152291023788,18,-0.023121913725267895,10,-0.021920125244864825,53,-0.022134168411987478,12
pathfinder.bif,10000,-0.04682731708188,252,-0.04664043414499812,128,-0.04837227570059579,87,-0.09256118277859667,26,-0.048521451104811195,158,-0.08719391655458657,22,-0.04651258558742591,26,-0.04836879775585223,10,-0.04652539524018595,75,-0.04836879775585223,10
